Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
126,9,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,R0,DECLARE_PIZZA,,,,,,,,,,
126,10,,R0,DISCARD,C9;Q2;J0,0.0,[ 9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
126,10,,R1,DISCARD,C8;Q2;J0,0.0,[ 7.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
126,10,,R2,DISCARD,C7;Q2;J0,0.0,[ 5.  8. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'pass']",,,,
126,10,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,10,,R0,DISCARD,pass,0.0,[ 9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,10,,R1,DISCARD,pass,0.0,[ 7.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,R2,DECLARE_PIZZA,,,,,,,,,,
126,11,,R2,DISCARD,C5;Q1;J0,0.0,[ 8. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
126,11,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,11,,R0,DISCARD,pass,0.0,[ 9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,11,,R1,DISCARD,pass,0.0,[ 7.  8.  9.  9. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,R2,DECLARE_PIZZA,,,,,,,,,,
126,12,,R2,DISCARD,C10;Q2;J0,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
126,12,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,12,,R0,DISCARD,pass,0.0,[ 9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,12,,R1,DISCARD,C9;Q2;J0,0.0,[ 7.  8. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q2;J0', 'pass']",,,,
126,12,,R2,DISCARD,pass,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,R1,DECLARE_PIZZA,,,,,,,,,,
126,13,,R1,DISCARD,C10;Q2;J0,0.0,[ 7.  8. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
126,13,,R2,DISCARD,pass,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,13,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,13,,R0,DISCARD,pass,0.0,[ 9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,,,R1,DECLARE_PIZZA,,,,,,,,,,
126,14,,R1,DISCARD,C11;Q2;J0,0.0,[ 7.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
126,14,,R2,DISCARD,pass,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,14,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,14,,R0,DISCARD,C10;Q2;J0,0.0,[ 9. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q2;J0', 'pass']",,,,
126,14,,R1,DISCARD,pass,0.0,[ 7.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,,,R0,DECLARE_PIZZA,,,,,,,,,,
126,15,,R0,DISCARD,C11;Q3;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
126,15,,R1,DISCARD,pass,0.0,[ 7.  8. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,15,,R2,DISCARD,pass,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,15,,DQN_Player,DISCARD,pass,0.0,[5. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,,,R0,DECLARE_PIZZA,,,,,,,,,,
126,16,,R0,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
126,16,,R1,DISCARD,C8;Q1;J0,0.0,[ 7. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C8;Q1;J0', 'pass']",,,,
126,16,,R2,DISCARD,pass,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,16,,DQN_Player,DISCARD,C5;Q1;J0,0.0,[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
126,16,,R1,DISCARD,pass,0.0,[ 7. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,16,,DQN_Player,DISCARD,pass,0.0,[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,DQN_Player,DECLARE_PIZZA,,,,,,,,,,
126,17,,DQN_Player,DISCARD,C7;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
126,17,,R1,DISCARD,pass,0.0,[ 7. 10. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,17,,R2,DISCARD,pass,0.0,[ 8. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,DQN_Player,DECLARE_PIZZA,,,,,,,,,,
126,18,,R1,DISCARD,C11;Q1;J0,0.0,[ 7. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'pass']",,,,
126,18,,R2,DISCARD,C8;Q1;J0,0.0,[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
126,18,,R1,DISCARD,C7;Q1;J0,0.0,[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'pass']",,,,
126,18,,R2,DISCARD,pass,0.0,[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
126,,,R1,DECLARE_PIZZA,,,,,,,,,,
126,19,,R1,DISCARD,C10;Q2;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
126,19,,R2,DISCARD,pass,0.0,[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
126,,,R1,DECLARE_PIZZA,,,,,,,,,,
126,19,,SYSTEM,END_MATCH,,,,,,,"{'DQN_Player': 'chef', 'R0': 'souschef', 'R1': 'dishwasher', 'R2': 'waiter'}","{'R0': 3, 'DQN_Player': 2, 'R1': 1, 'R2': 0}","{'DQN_Player': 320, 'R0': 276, 'R1': 332, 'R2': 272}",
126,0,,SYSTEM,DEAL_CARDS,,,"[[2, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 8, 9, 9, 9, 11, 12], [5, 5, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 11, 11, 11], [1, 4, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 10, 10, 10, 10, 12], [2, 3, 3, 4, 6, 7, 7, 9, 9, 10, 11, 11, 11, 11, 11, 11, 11]]",,,,,,,
126,0,,SYSTEM,CARD_EXCHANGE,"['', '', [2, 3], 1, [12], [11, 11]]",,"[[1, 2, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 8, 9, 9, 9, 11], [2, 3, 5, 5, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 11], [4, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 10, 10, 10, 10, 12, 12], [3, 4, 6, 7, 7, 9, 9, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11]]",,,,,,,
127,0,,SYSTEM,NEW_MATCH,,,,,,,"{'DQN_Player': 'souschef', 'R0': 'chef', 'R1': 'waiter', 'R2': 'dishwasher'}",,"{'DQN_Player': 193, 'R0': 178, 'R1': 201, 'R2': 184}",
127,1,,DQN_Player,DISCARD,C11;Q1;J0,0.0,[1. 2. 3. 4. 4. 5. 5. 6. 6. 7. 8. 8. 8. 9. 9. 9. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['C11;Q1;J0'],,,,
127,1,,R0,DISCARD,C2;Q1;J0,0.0,[ 3.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'pass']",,,,
127,1,,R1,DISCARD,pass,0.0,[ 4.  5.  6.  6.  6.  7.  7.  8.  8.  8.  9. 10. 10. 10. 10. 12. 12.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,1,,R2,DISCARD,pass,0.0,[ 3.  4.  6.  7.  7.  9.  9. 10. 11. 11. 11. 11. 11. 11. 11. 11. 11.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,1,,DQN_Player,DISCARD,C1;Q1;J0,0.0,[2. 3. 4. 4. 5. 5. 6. 6. 7. 8. 8. 8. 9. 9. 9. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'pass']",,,,
127,1,,R0,DISCARD,pass,0.0,[ 3.  5.  5.  7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,,,DQN_Player,DECLARE_PIZZA,,,,,,,,,,
127,2,,DQN_Player,DISCARD,C6;Q2;J0,0.0,[2. 3. 4. 4. 5. 5. 7. 8. 8. 8. 9. 9. 9. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
127,2,,R0,DISCARD,C5;Q2;J0,0.0,[ 3.  7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q2;J0', 'pass']",,,,
127,2,,R1,DISCARD,pass,0.0,[ 4.  5.  6.  6.  6.  7.  7.  8.  8.  8.  9. 10. 10. 10. 10. 12. 12.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,2,,R2,DISCARD,pass,0.0,[ 3.  4.  6.  7.  7.  9.  9. 10. 11. 11. 11. 11. 11. 11. 11. 11. 11.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,2,,DQN_Player,DISCARD,C4;Q2;J0,0.0,[2. 3. 5. 5. 7. 8. 8. 8. 9. 9. 9. 0. 0. 0. 0. 0. 0.],[5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'pass']",,,,
127,2,,R0,DISCARD,pass,0.0,[ 3.  7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,,,DQN_Player,DECLARE_PIZZA,,,,,,,,,,
127,3,,DQN_Player,DISCARD,C5;Q1;J0,0.0,[2. 3. 5. 7. 8. 8. 8. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
127,3,,R0,DISCARD,C3;Q1;J0,0.0,[ 7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'pass']",,,,
127,3,,R1,DISCARD,pass,0.0,[ 4.  5.  6.  6.  6.  7.  7.  8.  8.  8.  9. 10. 10. 10. 10. 12. 12.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,3,,R2,DISCARD,pass,0.0,[ 3.  4.  6.  7.  7.  9.  9. 10. 11. 11. 11. 11. 11. 11. 11. 11. 11.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,3,,DQN_Player,DISCARD,C2;Q1;J0,0.0,[3. 5. 7. 8. 8. 8. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'pass']",,,,
127,3,,R0,DISCARD,pass,0.0,[ 7.  7.  8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,,,DQN_Player,DECLARE_PIZZA,,,,,,,,,,
127,4,,DQN_Player,DISCARD,C9;Q2;J0,0.0,[3. 5. 7. 8. 8. 8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C5;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
127,4,,R0,DISCARD,C7;Q2;J0,0.0,[ 8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'C8;Q2;J0', 'pass']",,,,
127,4,,R1,DISCARD,C6;Q3;J0,0.0,[ 4.  5.  7.  7.  8.  8.  8.  9. 10. 10. 10. 10. 12. 12.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q2;J0', 'C6;Q2;J1', 'C6;Q2;J2', 'C6;Q3;J0', 'C6;Q3;J1', 'C6;Q3;J2', 'pass']",,,,
127,4,,R2,DISCARD,pass,0.0,[ 3.  4.  6.  7.  7.  9.  9. 10. 11. 11. 11. 11. 11. 11. 11. 11. 11.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,4,,DQN_Player,DISCARD,pass,0.0,[3. 5. 7. 8. 8. 8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,4,,R0,DISCARD,pass,0.0,[ 8.  8.  9.  9.  9. 10. 10. 10. 10. 10. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
127,,,R1,DECLARE_PIZZA,,,,,,,,,,
